id,買い目,購入金額,券種,odds
20231029_東京_結果_12,2-3-14,100,,
20231029_東京_結果_12,1-2-3,100,,
20231029_東京_結果_12,2-3-8,100,,
20231029_東京_結果_12,3-11-14,100,,
20231029_東京_結果_12,1-3-14,100,,
20231029_東京_結果_12,3-8-14,100,,
20231029_東京_結果_12,2-3-12,100,,
20231029_東京_結果_12,3-11-12,100,,
20231029_東京_結果_12,3-12-14,100,,
20231029_東京_結果_12,1-3-12,100,,
20231029_東京_結果_12,3-8-12,100,,
20231029_東京_結果_12,2-3-13,100,,
20231029_東京_結果_12,3-11-13,100,,
20231029_東京_結果_12,3-13-14,100,,
20231029_東京_結果_12,1-3-13,100,,
20231029_東京_結果_12,3-8-13,100,,
20231029_東京_結果_12,1-2-11,100,,
20231029_東京_結果_12,1-2-14,100,,
20231029_東京_結果_12,1-2-8,100,,
20231029_東京_結果_12,1-3-11,100,,
20231029_東京_結果_12,1-3-8,100,,
20231029_東京_結果_12,1-11-14,100,,
20231029_東京_結果_12,1-8-14,100,,
20231029_東京_結果_12,1-2-12,100,,
20231029_東京_結果_12,1-11-12,100,,
20231029_東京_結果_12,1-12-14,100,,
20231029_東京_結果_12,1-8-12,100,,
20231029_東京_結果_12,1-2-13,100,,
20231029_東京_結果_12,1-11-13,100,,
20231029_東京_結果_12,1-13-14,100,,
20231029_東京_結果_12,1-8-13,100,,
20231029_東京_結果_12,2-11-15,100,,
20231029_東京_結果_12,2-14-15,100,,
20231029_東京_結果_12,1-2-15,100,,
20231029_東京_結果_12,2-8-15,100,,
20231029_東京_結果_12,2-3-15,100,,
20231029_東京_結果_12,3-11-15,100,,
20231029_東京_結果_12,3-14-15,100,,
20231029_東京_結果_12,1-3-15,100,,
20231029_東京_結果_12,3-8-15,100,,
20231029_東京_結果_12,11-14-15,100,,
20231029_東京_結果_12,1-14-15,100,,
20231029_東京_結果_12,8-14-15,100,,
20231029_東京_結果_12,2-12-15,100,,
20231029_東京_結果_12,11-12-15,100,,
20231029_東京_結果_12,12-14-15,100,,
20231029_東京_結果_12,1-12-15,100,,
20231029_東京_結果_12,8-12-15,100,,
20231029_東京_結果_12,2-13-15,100,,
20231029_東京_結果_12,11-13-15,100,,
20231029_東京_結果_12,13-14-15,100,,
20231029_東京_結果_12,1-13-15,100,,
20231029_東京_結果_12,8-13-15,100,,
20231029_東京_結果_12,2-11-14,100,,
20231029_東京_結果_12,2-8-11,100,,
20231029_東京_結果_12,3-8-11,100,,
20231029_東京_結果_12,8-11-14,100,,
20231029_東京_結果_12,2-11-12,100,,
20231029_東京_結果_12,11-12-14,100,,
20231029_東京_結果_12,8-11-12,100,,
20231029_東京_結果_12,2-11-13,100,,
20231029_東京_結果_12,11-13-14,100,,
20231029_東京_結果_12,8-11-13,100,,
20231029_東京_結果_12,2-10-11,100,,
20231029_東京_結果_12,2-10-14,100,,
20231029_東京_結果_12,1-2-10,100,,
20231029_東京_結果_12,2-8-10,100,,
20231029_東京_結果_12,2-3-10,100,,
20231029_東京_結果_12,3-10-11,100,,
20231029_東京_結果_12,3-10-14,100,,
20231029_東京_結果_12,1-3-10,100,,
20231029_東京_結果_12,3-8-10,100,,
20231029_東京_結果_12,10-11-14,100,,
20231029_東京_結果_12,1-10-14,100,,
20231029_東京_結果_12,8-10-14,100,,
20231029_東京_結果_12,2-10-12,100,,
20231029_東京_結果_12,10-11-12,100,,
20231029_東京_結果_12,10-12-14,100,,
20231029_東京_結果_12,1-10-12,100,,
20231029_東京_結果_12,8-10-12,100,,
20231029_東京_結果_12,2-10-13,100,,
20231029_東京_結果_12,10-11-13,100,,
20231029_東京_結果_12,10-13-14,100,,
20231029_東京_結果_12,1-10-13,100,,
20231029_東京_結果_12,8-10-13,100,,
20231104_京都_結果_7,3-7-8,100,,
20231104_京都_結果_7,3-4-7,100,,
20231104_京都_結果_7,3-7-10,100,,
20231104_京都_結果_7,1-3-8,100,,
20231104_京都_結果_7,1-3-4,100,,
20231104_京都_結果_7,1-3-7,100,,
20231104_京都_結果_7,1-3-10,100,,
20231104_京都_結果_7,3-6-8,100,,
20231104_京都_結果_7,3-4-6,100,,
20231104_京都_結果_7,3-6-7,100,,
20231104_京都_結果_7,3-6-10,100,3連複,4930.0
20231104_京都_結果_7,3-8-9,100,,
20231104_京都_結果_7,3-4-9,100,,
20231104_京都_結果_7,3-7-9,100,,
20231104_京都_結果_7,3-9-10,100,,
20231104_京都_結果_7,3-4-8,100,,
20231104_京都_結果_7,3-8-10,100,,
20231104_京都_結果_7,4-7-8,100,,
20231104_京都_結果_7,7-8-10,100,,
20231104_京都_結果_7,1-4-8,100,,
20231104_京都_結果_7,1-7-8,100,,
20231104_京都_結果_7,1-8-10,100,,
20231104_京都_結果_7,4-6-8,100,,
20231104_京都_結果_7,6-7-8,100,,
20231104_京都_結果_7,6-8-10,100,,
20231104_京都_結果_7,4-8-9,100,,
20231104_京都_結果_7,7-8-9,100,,
20231104_京都_結果_7,8-9-10,100,,
20231104_京都_結果_7,3-4-10,100,,
20231104_京都_結果_7,4-7-10,100,,
20231104_京都_結果_7,1-4-10,100,,
20231104_京都_結果_7,1-7-10,100,,
20231104_京都_結果_7,4-6-10,100,,
20231104_京都_結果_7,6-7-10,100,,
20231104_京都_結果_7,4-9-10,100,,
20231104_京都_結果_7,7-9-10,100,,
20231104_京都_結果_7,3-5-8,100,,
20231104_京都_結果_7,3-4-5,100,,
20231104_京都_結果_7,3-5-7,100,,
20231104_京都_結果_7,3-5-10,100,,
20231104_京都_結果_7,5-7-8,100,,
20231104_京都_結果_7,4-5-7,100,,
20231104_京都_結果_7,5-7-10,100,,
20231104_京都_結果_7,1-5-8,100,,
20231104_京都_結果_7,1-4-5,100,,
20231104_京都_結果_7,1-5-7,100,,
20231104_京都_結果_7,1-5-10,100,,
20231104_京都_結果_7,1-3-5,100,,
20231104_京都_結果_7,5-6-8,100,,
20231104_京都_結果_7,4-5-6,100,,
20231104_京都_結果_7,5-6-7,100,,
20231104_京都_結果_7,5-6-10,100,,
20231104_京都_結果_7,3-5-6,100,,
20231104_京都_結果_7,5-8-9,100,,
20231104_京都_結果_7,4-5-9,100,,
20231104_京都_結果_7,5-7-9,100,,
20231104_京都_結果_7,5-9-10,100,,
20231104_京都_結果_7,3-5-9,100,,
20231104_京都_結果_7,1-4-7,100,,
20231104_京都_結果_7,4-6-7,100,,
20231104_京都_結果_7,4-7-9,100,,
20231104_京都_結果_8,2-4-7,100,,
20231104_京都_結果_8,2-7-10,100,,
20231104_京都_結果_8,1-2-7,100,,
20231104_京都_結果_8,2-5-7,100,,
20231104_京都_結果_8,2-3-7,100,,
20231104_京都_結果_8,4-5-7,100,,
20231104_京都_結果_8,5-7-10,100,3連複,1770.0
20231104_京都_結果_8,1-5-7,100,,
20231104_京都_結果_8,3-5-7,100,,
20231104_京都_結果_8,4-7-10,100,,
20231104_京都_結果_8,1-7-10,100,,
20231104_京都_結果_8,3-7-10,100,,
20231104_京都_結果_8,1-4-7,100,,
20231104_京都_結果_8,1-3-7,100,,
20231104_京都_結果_8,2-4-9,100,,
20231104_京都_結果_8,2-9-10,100,,
20231104_京都_結果_8,1-2-9,100,,
20231104_京都_結果_8,2-5-9,100,,
20231104_京都_結果_8,2-3-9,100,,
20231104_京都_結果_8,4-5-9,100,,
20231104_京都_結果_8,5-9-10,100,,
20231104_京都_結果_8,1-5-9,100,,
20231104_京都_結果_8,3-5-9,100,,
20231104_京都_結果_8,4-7-9,100,,
20231104_京都_結果_8,7-9-10,100,,
20231104_京都_結果_8,1-7-9,100,,
20231104_京都_結果_8,5-7-9,100,,
20231104_京都_結果_8,3-7-9,100,,
20231104_京都_結果_8,4-9-10,100,,
20231104_京都_結果_8,1-9-10,100,,
20231104_京都_結果_8,3-9-10,100,,
20231104_京都_結果_8,1-4-9,100,,
20231104_京都_結果_8,1-3-9,100,,
20231104_京都_結果_8,2-4-10,100,,
20231104_京都_結果_8,1-2-4,100,,
20231104_京都_結果_8,2-4-5,100,,
20231104_京都_結果_8,2-3-4,100,,
20231104_京都_結果_8,4-5-10,100,,
20231104_京都_結果_8,1-4-5,100,,
20231104_京都_結果_8,3-4-5,100,,
20231104_京都_結果_8,3-4-7,100,,
20231104_京都_結果_8,1-4-10,100,,
20231104_京都_結果_8,3-4-10,100,,
20231104_京都_結果_8,1-3-4,100,,
20231104_京都_結果_8,1-2-10,100,,
20231104_京都_結果_8,1-2-5,100,,
20231104_京都_結果_8,1-2-3,100,,
20231104_京都_結果_8,1-5-10,100,,
20231104_京都_結果_8,1-3-5,100,,
20231104_京都_結果_8,1-3-10,100,,
20231104_京都_結果_8,2-5-10,100,,
20231104_京都_結果_8,2-3-5,100,,
20231104_京都_結果_8,3-5-10,100,,
20231104_京都_結果_9,1-6-10,100,,
20231104_京都_結果_9,1-2-10,100,,
20231104_京都_結果_9,1-4-10,100,,
20231104_京都_結果_9,1-3-10,100,,
20231104_京都_結果_9,4-6-10,100,,
20231104_京都_結果_9,2-4-10,100,,
20231104_京都_結果_9,3-4-10,100,,
20231104_京都_結果_9,2-6-10,100,,
20231104_京都_結果_9,2-3-10,100,,
20231104_京都_結果_9,1-8-10,100,,
20231104_京都_結果_9,6-8-10,100,,
20231104_京都_結果_9,2-8-10,100,,
20231104_京都_結果_9,4-8-10,100,,
20231104_京都_結果_9,3-8-10,100,,
20231104_京都_結果_9,3-6-10,100,,
20231104_京都_結果_9,1-4-6,100,,
20231104_京都_結果_9,1-2-4,100,,
20231104_京都_結果_9,1-3-4,100,,
20231104_京都_結果_9,2-4-6,100,,
20231104_京都_結果_9,2-3-4,100,,
20231104_京都_結果_9,1-4-8,100,,
20231104_京都_結果_9,4-6-8,100,,
20231104_京都_結果_9,2-4-8,100,,
20231104_京都_結果_9,3-4-8,100,,
20231104_京都_結果_9,3-4-6,100,,
20231104_京都_結果_9,1-6-9,100,,
20231104_京都_結果_9,1-2-9,100,,
20231104_京都_結果_9,1-4-9,100,,
20231104_京都_結果_9,1-3-9,100,,
20231104_京都_結果_9,4-6-9,100,,
20231104_京都_結果_9,2-4-9,100,,
20231104_京都_結果_9,3-4-9,100,,
20231104_京都_結果_9,2-6-9,100,,
20231104_京都_結果_9,2-3-9,100,,
20231104_京都_結果_9,1-8-9,100,,
20231104_京都_結果_9,6-8-9,100,,
20231104_京都_結果_9,2-8-9,100,,
20231104_京都_結果_9,4-8-9,100,,
20231104_京都_結果_9,3-8-9,100,,
20231104_京都_結果_9,3-6-9,100,,
20231104_京都_結果_9,1-5-6,100,,
20231104_京都_結果_9,1-2-5,100,,
20231104_京都_結果_9,1-4-5,100,,
20231104_京都_結果_9,1-3-5,100,,
20231104_京都_結果_9,4-5-6,100,,
20231104_京都_結果_9,2-4-5,100,,
20231104_京都_結果_9,3-4-5,100,,
20231104_京都_結果_9,2-5-6,100,,
20231104_京都_結果_9,2-3-5,100,,
20231104_京都_結果_9,1-5-8,100,,
20231104_京都_結果_9,5-6-8,100,,
20231104_京都_結果_9,2-5-8,100,,
20231104_京都_結果_9,4-5-8,100,,
20231104_京都_結果_9,3-5-8,100,,
20231104_京都_結果_9,3-5-6,100,,
20231104_京都_結果_9,1-2-6,100,,
20231104_京都_結果_9,1-2-3,100,,
20231104_京都_結果_9,1-6-8,100,3連複,2680.0
20231104_京都_結果_9,1-2-8,100,,
20231104_京都_結果_9,1-3-8,100,,
20231104_京都_結果_9,1-3-6,100,,
20231104_京都_結果_10,1-14-16,100,,
20231104_京都_結果_10,1-8-14,100,,
20231104_京都_結果_10,1-13-14,100,,
20231104_京都_結果_10,1-14-15,100,,
20231104_京都_結果_10,1-5-16,100,,
20231104_京都_結果_10,1-5-8,100,,
20231104_京都_結果_10,1-5-13,100,,
20231104_京都_結果_10,1-5-15,100,,
20231104_京都_結果_10,1-5-14,100,,
20231104_京都_結果_10,1-10-16,100,,
20231104_京都_結果_10,1-8-10,100,,
20231104_京都_結果_10,1-10-13,100,,
20231104_京都_結果_10,1-10-15,100,,
20231104_京都_結果_10,1-10-14,100,,
20231104_京都_結果_10,1-12-16,100,,
20231104_京都_結果_10,1-8-12,100,,
20231104_京都_結果_10,1-12-13,100,,
20231104_京都_結果_10,1-12-15,100,,
20231104_京都_結果_10,1-12-14,100,,
20231104_京都_結果_10,10-14-16,100,,
20231104_京都_結果_10,8-10-14,100,,
20231104_京都_結果_10,10-13-14,100,,
20231104_京都_結果_10,10-14-15,100,,
20231104_京都_結果_10,5-10-16,100,,
20231104_京都_結果_10,5-8-10,100,,
20231104_京都_結果_10,5-10-13,100,,
20231104_京都_結果_10,5-10-15,100,,
20231104_京都_結果_10,5-10-14,100,,
20231104_京都_結果_10,10-12-16,100,,
20231104_京都_結果_10,8-10-12,100,,
20231104_京都_結果_10,10-12-13,100,,
20231104_京都_結果_10,10-12-15,100,,
20231104_京都_結果_10,10-12-14,100,,
20231104_京都_結果_10,1-7-16,100,,
20231104_京都_結果_10,1-7-8,100,,
20231104_京都_結果_10,1-7-13,100,,
20231104_京都_結果_10,1-7-15,100,,
20231104_京都_結果_10,1-7-14,100,,
20231104_京都_結果_10,7-14-16,100,,
20231104_京都_結果_10,7-8-14,100,,
20231104_京都_結果_10,7-13-14,100,,
20231104_京都_結果_10,7-14-15,100,,
20231104_京都_結果_10,5-7-16,100,,
20231104_京都_結果_10,5-7-8,100,,
20231104_京都_結果_10,5-7-13,100,,
20231104_京都_結果_10,5-7-15,100,,
20231104_京都_結果_10,5-7-14,100,,
20231104_京都_結果_10,7-10-16,100,,
20231104_京都_結果_10,7-8-10,100,,
20231104_京都_結果_10,7-10-13,100,,
20231104_京都_結果_10,7-10-15,100,,
20231104_京都_結果_10,7-10-14,100,,
20231104_京都_結果_10,7-12-16,100,,
20231104_京都_結果_10,7-8-12,100,,
20231104_京都_結果_10,7-12-13,100,,
20231104_京都_結果_10,7-12-15,100,,
20231104_京都_結果_10,7-12-14,100,,
20231104_京都_結果_10,1-15-16,100,,
20231104_京都_結果_10,1-8-15,100,,
20231104_京都_結果_10,1-13-15,100,,
20231104_京都_結果_10,14-15-16,100,,
20231104_京都_結果_10,8-14-15,100,,
20231104_京都_結果_10,13-14-15,100,,
20231104_京都_結果_10,5-15-16,100,,
20231104_京都_結果_10,5-8-15,100,,
20231104_京都_結果_10,5-13-15,100,,
20231104_京都_結果_10,5-14-15,100,,
20231104_京都_結果_10,10-15-16,100,,
20231104_京都_結果_10,8-10-15,100,,
20231104_京都_結果_10,10-13-15,100,,
20231104_京都_結果_10,12-15-16,100,,
20231104_京都_結果_10,8-12-15,100,,
20231104_京都_結果_10,12-13-15,100,,
20231104_京都_結果_10,12-14-15,100,,
20231104_京都_結果_10,5-14-16,100,,
20231104_京都_結果_10,5-8-14,100,,
20231104_京都_結果_10,5-13-14,100,,
20231104_京都_結果_10,5-12-16,100,,
20231104_京都_結果_10,5-8-12,100,,
20231104_京都_結果_10,5-12-13,100,,
20231104_京都_結果_10,5-12-15,100,,
20231104_京都_結果_10,5-12-14,100,,
20231104_京都_結果_11,6-10-14,100,,
20231104_京都_結果_11,10-13-14,100,,
20231104_京都_結果_11,10-14-16,100,,
20231104_京都_結果_11,7-10-14,100,,
20231104_京都_結果_11,3-6-14,100,,
20231104_京都_結果_11,3-13-14,100,,
20231104_京都_結果_11,3-14-16,100,,
20231104_京都_結果_11,3-7-14,100,,
20231104_京都_結果_11,1-6-14,100,,
20231104_京都_結果_11,1-13-14,100,,
20231104_京都_結果_11,1-14-16,100,,
20231104_京都_結果_11,1-7-14,100,,
20231104_京都_結果_11,6-14-17,100,,
20231104_京都_結果_11,13-14-17,100,,
20231104_京都_結果_11,14-16-17,100,,
20231104_京都_結果_11,7-14-17,100,,
20231104_京都_結果_11,5-6-14,100,,
20231104_京都_結果_11,5-13-14,100,,
20231104_京都_結果_11,5-14-16,100,,
20231104_京都_結果_11,5-7-14,100,,
20231104_京都_結果_11,4-6-10,100,,
20231104_京都_結果_11,4-10-13,100,,
20231104_京都_結果_11,4-10-14,100,,
20231104_京都_結果_11,4-10-16,100,,
20231104_京都_結果_11,4-7-10,100,,
20231104_京都_結果_11,3-4-6,100,,
20231104_京都_結果_11,3-4-13,100,,
20231104_京都_結果_11,3-4-14,100,,
20231104_京都_結果_11,3-4-16,100,,
20231104_京都_結果_11,3-4-7,100,,
20231104_京都_結果_11,1-4-6,100,,
20231104_京都_結果_11,1-4-13,100,,
20231104_京都_結果_11,1-4-14,100,,
20231104_京都_結果_11,1-4-16,100,,
20231104_京都_結果_11,1-4-7,100,,
20231104_京都_結果_11,4-6-17,100,,
20231104_京都_結果_11,4-13-17,100,,
20231104_京都_結果_11,4-14-17,100,,
20231104_京都_結果_11,4-16-17,100,,
20231104_京都_結果_11,4-7-17,100,,
20231104_京都_結果_11,4-5-6,100,,
20231104_京都_結果_11,4-5-13,100,,
20231104_京都_結果_11,4-5-14,100,,
20231104_京都_結果_11,4-5-16,100,,
20231104_京都_結果_11,4-5-7,100,,
20231104_京都_結果_11,6-10-16,100,,
20231104_京都_結果_11,10-13-16,100,,
20231104_京都_結果_11,7-10-16,100,,
20231104_京都_結果_11,3-6-16,100,,
20231104_京都_結果_11,3-13-16,100,,
20231104_京都_結果_11,3-7-16,100,,
20231104_京都_結果_11,1-6-16,100,,
20231104_京都_結果_11,1-13-16,100,,
20231104_京都_結果_11,1-7-16,100,,
20231104_京都_結果_11,6-16-17,100,,
20231104_京都_結果_11,13-16-17,100,,
20231104_京都_結果_11,7-16-17,100,,
20231104_京都_結果_11,5-6-16,100,,
20231104_京都_結果_11,5-13-16,100,,
20231104_京都_結果_11,5-7-16,100,,
20231104_京都_結果_11,6-10-18,100,,
20231104_京都_結果_11,10-13-18,100,,
20231104_京都_結果_11,10-14-18,100,,
20231104_京都_結果_11,10-16-18,100,,
20231104_京都_結果_11,7-10-18,100,,
20231104_京都_結果_11,3-6-18,100,,
20231104_京都_結果_11,3-13-18,100,,
20231104_京都_結果_11,3-14-18,100,,
20231104_京都_結果_11,3-16-18,100,,
20231104_京都_結果_11,3-7-18,100,,
20231104_京都_結果_11,1-6-18,100,,
20231104_京都_結果_11,1-13-18,100,,
20231104_京都_結果_11,1-14-18,100,,
20231104_京都_結果_11,1-16-18,100,,
20231104_京都_結果_11,1-7-18,100,,
20231104_京都_結果_11,6-17-18,100,,
20231104_京都_結果_11,13-17-18,100,,
20231104_京都_結果_11,14-17-18,100,,
20231104_京都_結果_11,16-17-18,100,,
20231104_京都_結果_11,7-17-18,100,,
20231104_京都_結果_11,5-6-18,100,,
20231104_京都_結果_11,5-13-18,100,,
20231104_京都_結果_11,5-14-18,100,,
20231104_京都_結果_11,5-16-18,100,,
20231104_京都_結果_11,5-7-18,100,,
20231104_京都_結果_11,6-7-10,100,,
20231104_京都_結果_11,7-10-13,100,,
20231104_京都_結果_11,3-6-7,100,,
20231104_京都_結果_11,3-7-13,100,,
20231104_京都_結果_11,1-6-7,100,,
20231104_京都_結果_11,1-7-13,100,,
20231104_京都_結果_11,6-7-17,100,,
20231104_京都_結果_11,7-13-17,100,,
20231104_京都_結果_11,5-6-7,100,,
20231104_京都_結果_11,5-7-13,100,,
20231104_京都_結果_12,1-3-10,100,,
20231104_京都_結果_12,1-3-9,100,,
20231104_京都_結果_12,1-3-5,100,,
20231104_京都_結果_12,1-3-6,100,,
20231104_京都_結果_12,1-9-10,100,3連複,2140.0
20231104_京都_結果_12,1-5-10,100,,
20231104_京都_結果_12,1-6-10,100,,
20231104_京都_結果_12,1-5-9,100,,
20231104_京都_結果_12,1-5-6,100,,
20231104_京都_結果_12,1-7-10,100,,
20231104_京都_結果_12,1-7-9,100,,
20231104_京都_結果_12,1-3-7,100,,
20231104_京都_結果_12,1-5-7,100,,
20231104_京都_結果_12,1-6-7,100,,
20231104_京都_結果_12,3-7-10,100,,
20231104_京都_結果_12,3-7-9,100,,
20231104_京都_結果_12,3-5-7,100,,
20231104_京都_結果_12,3-6-7,100,,
20231104_京都_結果_12,7-9-10,100,,
20231104_京都_結果_12,5-7-10,100,,
20231104_京都_結果_12,6-7-10,100,,
20231104_京都_結果_12,5-7-9,100,,
20231104_京都_結果_12,5-6-7,100,,
20231104_京都_結果_12,3-9-10,100,,
20231104_京都_結果_12,3-5-10,100,,
20231104_京都_結果_12,3-6-10,100,,
20231104_京都_結果_12,5-9-10,100,,
20231104_京都_結果_12,5-6-10,100,,
20231104_京都_結果_12,3-5-9,100,,
20231104_京都_結果_12,3-5-6,100,,
20231104_京都_結果_12,3-6-9,100,,
20231104_京都_結果_12,6-9-10,100,,
20231104_京都_結果_12,5-6-9,100,,
20231104_京都_結果_12,1-6-9,100,,
20231104_京都_結果_12,6-7-9,100,,
20231104_東京_結果_7,8-9-11,100,,
20231104_東京_結果_7,5-8-11,100,,
20231104_東京_結果_7,3-8-11,100,,
20231104_東京_結果_7,4-8-11,100,,
20231104_東京_結果_7,4-9-11,100,,
20231104_東京_結果_7,4-5-11,100,,
20231104_東京_結果_7,3-4-11,100,,
20231104_東京_結果_7,7-9-11,100,,
20231104_東京_結果_7,5-7-11,100,,
20231104_東京_結果_7,3-7-11,100,,
20231104_東京_結果_7,4-7-11,100,,
20231104_東京_結果_7,2-9-11,100,,
20231104_東京_結果_7,2-5-11,100,,
20231104_東京_結果_7,2-3-11,100,,
20231104_東京_結果_7,2-4-11,100,,
20231104_東京_結果_7,2-8-9,100,,
20231104_東京_結果_7,2-8-11,100,,
20231104_東京_結果_7,2-5-8,100,,
20231104_東京_結果_7,2-3-8,100,,
20231104_東京_結果_7,2-4-8,100,,
20231104_東京_結果_7,2-4-9,100,,
20231104_東京_結果_7,2-4-5,100,,
20231104_東京_結果_7,2-3-4,100,,
20231104_東京_結果_7,2-7-9,100,,
20231104_東京_結果_7,2-7-11,100,,
20231104_東京_結果_7,2-5-7,100,,
20231104_東京_結果_7,2-3-7,100,,
20231104_東京_結果_7,2-4-7,100,,
20231104_東京_結果_7,4-8-9,100,,
20231104_東京_結果_7,4-5-8,100,,
20231104_東京_結果_7,3-4-8,100,,
20231104_東京_結果_7,7-8-9,100,,
20231104_東京_結果_7,7-8-11,100,,
20231104_東京_結果_7,5-7-8,100,,
20231104_東京_結果_7,3-7-8,100,,
20231104_東京_結果_7,4-7-8,100,,
20231104_東京_結果_7,4-7-9,100,,
20231104_東京_結果_7,4-5-7,100,,
20231104_東京_結果_7,3-4-7,100,,
20231104_東京_結果_7,3-9-11,100,,
20231104_東京_結果_7,3-5-11,100,,
20231104_東京_結果_7,3-8-9,100,,
20231104_東京_結果_7,3-5-8,100,,
20231104_東京_結果_7,3-4-9,100,,
20231104_東京_結果_7,3-4-5,100,,
20231104_東京_結果_7,3-7-9,100,,
20231104_東京_結果_7,3-5-7,100,,
20231104_東京_結果_7,2-3-9,100,,
20231104_東京_結果_7,2-3-5,100,,
20231104_東京_結果_8,1-2-10,100,,
20231104_東京_結果_8,1-5-10,100,,
20231104_東京_結果_8,1-10-14,100,,
20231104_東京_結果_8,1-6-10,100,,
20231104_東京_結果_8,1-2-5,100,,
20231104_東京_結果_8,1-5-14,100,,
20231104_東京_結果_8,1-5-6,100,,
20231104_東京_結果_8,1-2-3,100,,
20231104_東京_結果_8,1-3-5,100,,
20231104_東京_結果_8,1-3-14,100,,
20231104_東京_結果_8,1-3-6,100,,
20231104_東京_結果_8,1-2-4,100,,
20231104_東京_結果_8,1-4-5,100,,
20231104_東京_結果_8,1-4-14,100,,
20231104_東京_結果_8,1-4-6,100,,
20231104_東京_結果_8,2-3-10,100,,
20231104_東京_結果_8,3-5-10,100,,
20231104_東京_結果_8,3-10-14,100,,
20231104_東京_結果_8,3-6-10,100,,
20231104_東京_結果_8,1-3-10,100,,
20231104_東京_結果_8,2-3-5,100,,
20231104_東京_結果_8,3-5-14,100,,
20231104_東京_結果_8,3-5-6,100,,
20231104_東京_結果_8,2-3-4,100,,
20231104_東京_結果_8,3-4-5,100,,
20231104_東京_結果_8,3-4-14,100,,
20231104_東京_結果_8,3-4-6,100,,
20231104_東京_結果_8,1-3-4,100,,
20231104_東京_結果_8,2-10-12,100,,
20231104_東京_結果_8,5-10-12,100,,
20231104_東京_結果_8,10-12-14,100,,
20231104_東京_結果_8,6-10-12,100,,
20231104_東京_結果_8,1-10-12,100,,
20231104_東京_結果_8,2-5-12,100,,
20231104_東京_結果_8,5-12-14,100,,
20231104_東京_結果_8,5-6-12,100,,
20231104_東京_結果_8,1-5-12,100,,
20231104_東京_結果_8,2-3-12,100,,
20231104_東京_結果_8,3-5-12,100,,
20231104_東京_結果_8,3-12-14,100,,
20231104_東京_結果_8,3-6-12,100,,
20231104_東京_結果_8,1-3-12,100,,
20231104_東京_結果_8,2-4-12,100,,
20231104_東京_結果_8,4-5-12,100,,
20231104_東京_結果_8,4-12-14,100,,
20231104_東京_結果_8,4-6-12,100,,
20231104_東京_結果_8,1-4-12,100,,
20231104_東京_結果_8,1-2-12,100,,
20231104_東京_結果_8,1-12-14,100,,
20231104_東京_結果_8,1-6-12,100,,
20231104_東京_結果_8,2-10-13,100,,
20231104_東京_結果_8,5-10-13,100,,
20231104_東京_結果_8,10-13-14,100,,
20231104_東京_結果_8,6-10-13,100,,
20231104_東京_結果_8,1-10-13,100,,
20231104_東京_結果_8,2-5-13,100,,
20231104_東京_結果_8,5-13-14,100,,
20231104_東京_結果_8,5-6-13,100,,
20231104_東京_結果_8,1-5-13,100,,
20231104_東京_結果_8,2-3-13,100,,
20231104_東京_結果_8,3-5-13,100,,
20231104_東京_結果_8,3-13-14,100,,
20231104_東京_結果_8,3-6-13,100,,
20231104_東京_結果_8,1-3-13,100,,
20231104_東京_結果_8,2-4-13,100,,
20231104_東京_結果_8,4-5-13,100,,
20231104_東京_結果_8,4-13-14,100,,
20231104_東京_結果_8,4-6-13,100,,
20231104_東京_結果_8,1-4-13,100,,
20231104_東京_結果_8,1-2-13,100,,
20231104_東京_結果_8,1-13-14,100,,
20231104_東京_結果_8,1-6-13,100,,
20231104_東京_結果_8,2-5-10,100,,
20231104_東京_結果_8,2-10-14,100,,
20231104_東京_結果_8,2-6-10,100,,
20231104_東京_結果_8,2-5-14,100,,
20231104_東京_結果_8,2-5-6,100,,
20231104_東京_結果_8,2-3-14,100,,
20231104_東京_結果_8,2-3-6,100,,
20231104_東京_結果_8,2-4-5,100,,
20231104_東京_結果_8,2-4-14,100,,
20231104_東京_結果_8,2-4-6,100,,
20231104_東京_結果_8,1-2-14,100,,
20231104_東京_結果_8,1-2-6,100,,
20231104_東京_結果_9,2-15-16,100,,
20231104_東京_結果_9,2-8-16,100,,
20231104_東京_結果_9,2-12-16,100,,
20231104_東京_結果_9,2-3-15,100,,
20231104_東京_結果_9,2-3-8,100,,
20231104_東京_結果_9,2-3-12,100,,
20231104_東京_結果_9,2-3-16,100,,
20231104_東京_結果_9,2-8-15,100,,
20231104_東京_結果_9,2-12-15,100,,
20231104_東京_結果_9,1-2-15,100,,
20231104_東京_結果_9,1-2-8,100,,
20231104_東京_結果_9,1-2-12,100,,
20231104_東京_結果_9,1-2-16,100,,
20231104_東京_結果_9,3-15-16,100,,
20231104_東京_結果_9,3-8-16,100,,
20231104_東京_結果_9,3-12-16,100,,
20231104_東京_結果_9,3-8-15,100,,
20231104_東京_結果_9,3-12-15,100,,
20231104_東京_結果_9,1-3-15,100,,
20231104_東京_結果_9,1-3-8,100,,
20231104_東京_結果_9,1-3-12,100,,
20231104_東京_結果_9,1-3-16,100,,
20231104_東京_結果_9,1-2-3,100,,
20231104_東京_結果_9,10-15-16,100,,
20231104_東京_結果_9,8-10-16,100,,
20231104_東京_結果_9,10-12-16,100,,
20231104_東京_結果_9,2-10-16,100,,
20231104_東京_結果_9,3-10-15,100,,
20231104_東京_結果_9,3-8-10,100,,
